sku_id,title,sector,lowest_price,brand_name,category,sub_category,product_type,gender,description,tags,featured_image
WHWHODED746,Whoop 5.0 Superknit Graphite Band (12 Month Peak Subscription Included),consumer electronics,32297,whoop,wearable technology,fitness trackers,,,"The WHOOP 5.0 is a next-generation fitness and health wearable designed to optimize your performance, recovery, and sleep — all without a screen. Lightweight and discreet, it continuously monitors key metrics like heart rate variability (HRV), resting heart rate, skin temperature, blood oxygen, and sleep quality. The 5.0 also features Bluetooth Low Energy (BLE) broadcasting, haptic alarms, and enhanced sensors for improved accuracy.

With 24/7 data tracking and personalized coaching through the WHOOP app, you'll gain deep insights into your strain, recovery, and sleep to perform at your peak — whether you're an athlete, high-performer, or health enthusiast. The device comes with WHOOP Body® apparel integration for ultimate comfort and style.

Key Features:

Advanced sensor suite for more accurate health insights

Strain, recovery, and sleep tracking with personalized coaching

BLE broadcasting to connect with other devices

Haptic feedback for silent alarms and alerts

Skin temperature and SpO2 monitoring

Waterproof and chargeable while you wear it

Optional WHOOP Body® smart apparel compatibility

Includes 5.0 Device, Wireless PowerPack, SuperKnit Obsidian Band, and a Superknit Luxe Obsidian with Titanium Band. (You'll receive an Superknit Luxe Obsidian with Titanium Band, Obsidian Superknit Band, wireless PowerPack, and WHOOP 5.0 device. All WHOOP devices are covered under a lifetime warranty.)","['health', 'electronics', 'smartwatches', 'fitness trackers']",https://djm0962033frr.cloudfront.net/1_2025_05_16_T170930_518_4f9a1e22a6.webp
BLAACK15FA4E,Black Case for iPhone 17 Pro (Black),consumer electronics,14819,rimowa,consumer electronics accessories,cases,,,,"['storage cases', 'storage', 'cases']",https://www.rimowa.com/on/demandware.static/-/Sites-rimowa-master-catalog-final/default/dw5858304c/images/large/95190001_1.png
M60RAM3D81CE,Louis Vuitton M60502 Customisable Pocket Organizer (Monogram),consumer electronics,37661,louis vuitton,personal electronics,smartphones,accessories,male,,"['phones', 'electronics', 'smartphones']",https://in.louisvuitton.com/images/is/image/lv/1/PP_VP_L/louis-vuitton-pocket-organizer--M60502_PM1_Interior%20view.png?wid=1090&hei=1090
WHWHODED793,Whoop 5.0 Superknit Emerald Band (12 Month Peak Subscription Included),consumer electronics,32298,whoop,wearable technology,fitness trackers,,,"The WHOOP 5.0 is a next-generation fitness and health wearable designed to optimize your performance, recovery, and sleep — all without a screen. Lightweight and discreet, it continuously monitors key metrics like heart rate variability (HRV), resting heart rate, skin temperature, blood oxygen, and sleep quality. The 5.0 also features Bluetooth Low Energy (BLE) broadcasting, haptic alarms, and enhanced sensors for improved accuracy.

With 24/7 data tracking and personalized coaching through the WHOOP app, you'll gain deep insights into your strain, recovery, and sleep to perform at your peak — whether you're an athlete, high-performer, or health enthusiast. The device comes with WHOOP Body® apparel integration for ultimate comfort and style.

Key Features:

Advanced sensor suite for more accurate health insights

Strain, recovery, and sleep tracking with personalized coaching

BLE broadcasting to connect with other devices

Haptic feedback for silent alarms and alerts

Skin temperature and SpO2 monitoring

Waterproof and chargeable while you wear it

Optional WHOOP Body® smart apparel compatibility","['health', 'electronics', 'smartwatches', 'fitness trackers']",https://djm0962033frr.cloudfront.net/1_2025_05_16_T174522_143_0d72db1b9d.webp
WHWHODED414,Whoop 5.0 Superknit Luxe Midnight with Titanium Band (12 Month Peak Subscription Included),consumer electronics,37298,whoop,wearable technology,fitness trackers,,,"The WHOOP 5.0 is a next-generation fitness and health wearable designed to optimize your performance, recovery, and sleep — all without a screen. Lightweight and discreet, it continuously monitors key metrics like heart rate variability (HRV), resting heart rate, skin temperature, blood oxygen, and sleep quality. The 5.0 also features Bluetooth Low Energy (BLE) broadcasting, haptic alarms, and enhanced sensors for improved accuracy.

With 24/7 data tracking and personalized coaching through the WHOOP app, you'll gain deep insights into your strain, recovery, and sleep to perform at your peak — whether you're an athlete, high-performer, or health enthusiast. The device comes with WHOOP Body® apparel integration for ultimate comfort and style.

Key Features:

Advanced sensor suite for more accurate health insights

Strain, recovery, and sleep tracking with personalized coaching

BLE broadcasting to connect with other devices

Haptic feedback for silent alarms and alerts

Skin temperature and SpO2 monitoring

Waterproof and chargeable while you wear it

Optional WHOOP Body® smart apparel compatibility

Includes 5.0 Device, Wireless PowerPack, SuperKnit Obsidian Band, and a Superknit Luxe Midnight with Titanium Band. (You'll receive an Superknit Luxe Midnight with Titanium Band, Obsidian Superknit Band, wireless PowerPack, and WHOOP 5.0 device. All WHOOP devices are covered under a lifetime warranty.)","['health', 'electronics', 'smartwatches', 'fitness trackers']",https://djm0962033frr.cloudfront.net/1_2025_05_16_T204324_835_1574caf5ac.webp
WHWHODED891,Whoop 5.0 Coreknit Cardinal Band (12 Month Peak Subscription Included),consumer electronics,30798,whoop,wearable technology,fitness trackers,,,"The WHOOP 5.0 is a next-generation fitness and health wearable designed to optimize your performance, recovery, and sleep — all without a screen. Lightweight and discreet, it continuously monitors key metrics like heart rate variability (HRV), resting heart rate, skin temperature, blood oxygen, and sleep quality. The 5.0 also features Bluetooth Low Energy (BLE) broadcasting, haptic alarms, and enhanced sensors for improved accuracy.

With 24/7 data tracking and personalized coaching through the WHOOP app, you'll gain deep insights into your strain, recovery, and sleep to perform at your peak — whether you're an athlete, high-performer, or health enthusiast. The device comes with WHOOP Body® apparel integration for ultimate comfort and style.

Key Features:

Advanced sensor suite for more accurate health insights

Strain, recovery, and sleep tracking with personalized coaching

BLE broadcasting to connect with other devices

Haptic feedback for silent alarms and alerts

Skin temperature and SpO2 monitoring

Waterproof and chargeable while you wear it

Optional WHOOP Body® smart apparel compatibility

Includes 5.0 Device, Wireless PowerPack, SuperKnit Obsidian Band, and a Superknit Luxe Obsidian with Titanium Band. (You'll receive an Superknit Luxe Obsidian with Titanium Band, Obsidian Superknit Band, wireless PowerPack, and WHOOP 5.0 device. All WHOOP devices are covered under a lifetime warranty.)

","['health', 'electronics', 'smartwatches', 'fitness trackers']",https://djm0962033frr.cloudfront.net/1_2025_05_16_T165837_718_027e06fec0.webp
WHWHODED227,Whoop 5.0 Superknit Luxe Dune with Gold Band (12 Month Peak Subscription Included),consumer electronics,43320,whoop,wearable technology,fitness trackers,,,"The WHOOP 5.0 is a next-generation fitness and health wearable designed to optimize your performance, recovery, and sleep — all without a screen. Lightweight and discreet, it continuously monitors key metrics like heart rate variability (HRV), resting heart rate, skin temperature, blood oxygen, and sleep quality. The 5.0 also features Bluetooth Low Energy (BLE) broadcasting, haptic alarms, and enhanced sensors for improved accuracy.

With 24/7 data tracking and personalized coaching through the WHOOP app, you'll gain deep insights into your strain, recovery, and sleep to perform at your peak — whether you're an athlete, high-performer, or health enthusiast. The device comes with WHOOP Body® apparel integration for ultimate comfort and style.

Key Features:

Advanced sensor suite for more accurate health insights

Strain, recovery, and sleep tracking with personalized coaching

BLE broadcasting to connect with other devices

Haptic feedback for silent alarms and alerts

Skin temperature and SpO2 monitoring

Waterproof and chargeable while you wear it

Optional WHOOP Body® smart apparel compatibility

Includes 5.0 Device, Wireless PowerPack, SuperKnit Obsidian Band, and a Leatherluxe Tapered Black with Titanium Band. (You'll receive an Leatherluxe Tapered Black with Titanium band, Obsidian Superknit Band, wireless PowerPack, and WHOOP 5.0 device. All WHOOP devices are covered under a lifetime warranty.)

","['health', 'electronics', 'smartwatches', 'fitness trackers']",https://djm0962033frr.cloudfront.net/1_2025_05_16_T204715_288_a6baed576d.webp
POPASE48E16D,Pop Mart CRYBABY Crying Again Series iPhone 14 Pro Max Case,consumer electronics,7500,pop mart,consumer electronics accessories,cases,,,,"['storage cases', 'storage', 'cases']",https://images.stockx.com/images/Pop-Mart-CRYBABY-Crying-Again-Series-iPhone-14-Pro-Max.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=60&dpr=1&trim=color&updated_at=1750273674
WHWHODED541,Whoop 5.0 Coreknit Royal Blue Band (12 Month Peak Subscription Included),consumer electronics,30798,whoop,wearable technology,fitness trackers,,,"The WHOOP 5.0 is a next-generation fitness and health wearable designed to optimize your performance, recovery, and sleep — all without a screen. Lightweight and discreet, it continuously monitors key metrics like heart rate variability (HRV), resting heart rate, skin temperature, blood oxygen, and sleep quality. The 5.0 also features Bluetooth Low Energy (BLE) broadcasting, haptic alarms, and enhanced sensors for improved accuracy.

With 24/7 data tracking and personalized coaching through the WHOOP app, you'll gain deep insights into your strain, recovery, and sleep to perform at your peak — whether you're an athlete, high-performer, or health enthusiast. The device comes with WHOOP Body® apparel integration for ultimate comfort and style.

Key Features:

Advanced sensor suite for more accurate health insights

Strain, recovery, and sleep tracking with personalized coaching

BLE broadcasting to connect with other devices

Haptic feedback for silent alarms and alerts

Skin temperature and SpO2 monitoring

Waterproof and chargeable while you wear it

Optional WHOOP Body® smart apparel compatibility

Includes 5.0 Device, Wireless PowerPack, SuperKnit Obsidian Band, and a Superknit Luxe Obsidian with Titanium Band. (You'll receive an Superknit Luxe Obsidian with Titanium Band, Obsidian Superknit Band, wireless PowerPack, and WHOOP 5.0 device. All WHOOP devices are covered under a lifetime warranty.)

","['health', 'electronics', 'smartwatches', 'fitness trackers']",https://djm0962033frr.cloudfront.net/1_2025_05_16_T165325_570_4fcec5e375.webp
WHONLY1E965D,Whoop 5.0 / MG Life Superknit Rhodonite Band (Strap Only),consumer electronics,7999,whoop,wearable technology,fitness trackers,,,,"['health', 'electronics', 'smartwatches', 'fitness trackers']",https://offkicks.co/cdn/shop/files/image_26_9bea8fad-ce79-4b69-b950-77350edd7665_640x_crop_center.webp?v=1755603640
WHONLY1F2197,Whoop 5.0 Coreknit Jet Black Band (Strap Only),consumer electronics,5985,whoop,wearable technology,fitness trackers,,,,"['health', 'electronics', 'smartwatches', 'fitness trackers']",https://offkicks.co/cdn/shop/files/image_23_99f34922-4ce7-4e4c-8e0a-55e791b8232a_640x_crop_center.webp?v=1755603641
WHONLY36888D,Whoop 5.0 Coreknit Evergreen Band (Strap Only),consumer electronics,5999,whoop,wearable technology,fitness trackers,,,,"['health', 'electronics', 'smartwatches', 'fitness trackers']",https://offkicks.co/cdn/shop/files/image_21_640x_crop_center.webp?v=1755606726
WHWHODED751,Whoop 5.0 Leatherluxe Straight Black/Cream with Titanium Band (12 Month Peak Subscription Included),consumer electronics,39298,whoop,wearable technology,fitness trackers,,,"The WHOOP 5.0 is a next-generation fitness and health wearable designed to optimize your performance, recovery, and sleep — all without a screen. Lightweight and discreet, it continuously monitors key metrics like heart rate variability (HRV), resting heart rate, skin temperature, blood oxygen, and sleep quality. The 5.0 also features Bluetooth Low Energy (BLE) broadcasting, haptic alarms, and enhanced sensors for improved accuracy.

With 24/7 data tracking and personalized coaching through the WHOOP app, you'll gain deep insights into your strain, recovery, and sleep to perform at your peak — whether you're an athlete, high-performer, or health enthusiast. The device comes with WHOOP Body® apparel integration for ultimate comfort and style.

Key Features:

Advanced sensor suite for more accurate health insights

Strain, recovery, and sleep tracking with personalized coaching

BLE broadcasting to connect with other devices

Haptic feedback for silent alarms and alerts

Skin temperature and SpO2 monitoring

Waterproof and chargeable while you wear it

Optional WHOOP Body® smart apparel compatibility

Includes 5.0 Device, Wireless PowerPack, SuperKnit Obsidian Band, and a Leatherluxe Straight Black/Cream with Titanium Band. (You'll receive an Leatherluxe Straight Black/Cream with Titanium band, Obsidian Superknit Band, wireless PowerPack, and WHOOP 5.0 device. All WHOOP devices are covered under a lifetime warranty.)

","['health', 'electronics', 'smartwatches', 'fitness trackers']",https://djm0962033frr.cloudfront.net/1_2025_05_16_T203043_091_bd7fec140c.webp
WHONLY302DFD,Whoop 5.0 / MG Life Superknit Dune Band (Strap Only),consumer electronics,7980,whoop,wearable technology,fitness trackers,,,,"['health', 'electronics', 'smartwatches', 'fitness trackers']",https://offkicks.co/cdn/shop/files/image_31_640x_crop_center.webp?v=1755608558
WHWHODED594,Whoop 5.0 Coreknit Ash Grey Bicep Band (12 Month Peak Subscription Included),consumer electronics,36480,whoop,wearable technology,fitness trackers,,,"The WHOOP 5.0 is a next-generation fitness and health wearable designed to optimize your performance, recovery, and sleep — all without a screen. Lightweight and discreet, it continuously monitors key metrics like heart rate variability (HRV), resting heart rate, skin temperature, blood oxygen, and sleep quality. The 5.0 also features Bluetooth Low Energy (BLE) broadcasting, haptic alarms, and enhanced sensors for improved accuracy.

With 24/7 data tracking and personalized coaching through the WHOOP app, you'll gain deep insights into your strain, recovery, and sleep to perform at your peak — whether you're an athlete, high-performer, or health enthusiast. The device comes with WHOOP Body® apparel integration for ultimate comfort and style.

Key Features:

Advanced sensor suite for more accurate health insights

Strain, recovery, and sleep tracking with personalized coaching

BLE broadcasting to connect with other devices

Haptic feedback for silent alarms and alerts

Skin temperature and SpO2 monitoring

Waterproof and chargeable while you wear it

Optional WHOOP Body® smart apparel compatibility

Includes 5.0 Device, Wireless PowerPack, SuperKnit Obsidian Band, and a Coreknit Ash Grey Bicep Band. (You'll receive an Coreknit Ash Grey Bicep band, Obsidian Superknit Band, wireless PowerPack, and WHOOP 5.0 device. All WHOOP devices are covered under a lifetime warranty.)

","['health', 'electronics', 'smartwatches', 'fitness trackers']",https://djm0962033frr.cloudfront.net/3_2025_05_16_T200942_619_79d6e30155.webp
